"site.x","site.y","riv_dist","env_dist","jac"
"TLB01","TLM09",421.201617112809,2.38006055675834,0.941176470588235
"TLB01","TLM10",597.833224817765,2.97014029388322,1
"TLB01","TLM13",711.805614470848,3.77836823258985,0.935483870967742
"TLB01","TLM14",836.254804578306,2.5043004887395,0.91304347826087
"TLB01","TLM15",1024.80069403441,3.14139473391606,0.944444444444444
"TLB01","TLM16",1200.21892918051,2.05432228834071,0.962962962962963
"TLB01","TLM17",1389.14879021323,2.24568656720973,0.958333333333333
"TLB01","TLM18",1552.65134957473,2.51673824907517,0.961538461538461
"TLB01","TLM19",1696.28379476301,2.06550193100324,1
"TLB01","TLM22",1925.95580403296,5.05510914139405,1
"TLB01","TLMG5",1285.6532010142,1.85869450109194,0.925925925925926
"TLB01","TLZ01",610.671130463292,1.35634109630562,1
"TLB02","TLA01",1278.64539336917,5.3364915669772,0.904761904761905
"TLB02","TLA02",1399.08315028437,3.8082999087782,0.80952380952381
"TLB02","TLA04",1641.76746092285,2.72436597335977,0.958333333333333
"TLB02","TLB01",86.2908617663947,3.01735689958834,1
"TLB02","TLB02",0,0,0
"TLB02","TLC01",723.561427417737,4.68892266935152,0.896551724137931
"TLB02","TLC02",1077.27286030131,3.42485330999078,0.916666666666667
"TLB02","TLC03",1188.69848700778,2.88017089795815,0.8
"TLB02","TLCG1",834.987054123716,4.10148251094982,1
"TLB02","TLM01",789.783861189226,5.06522239834509,0.846153846153846
"TLB02","TLM03",621.306399727263,4.34683593180696,0.9375
"TLB02","TLM04",386.316755827328,3.91047660857714,0.892857142857143
"TLB02","TLM05",253.265202002077,3.84655847943959,0.88235294117647
"TLB02","TLM06",152.606124416108,4.42310844227447,0.857142857142857
"TLB02","TLM08",408.587820203626,3.04152626104636,0.918918918918919
"TLB02","TLM09",507.492478879204,3.04012489179425,0.827586206896552
"TLB02","TLM10",684.12408658416,3.77543181969072,0.892857142857143
"TLB02","TLM13",798.096476237243,4.52557361961944,0.966666666666667
"TLB02","TLM14",922.545666344701,3.13704721154159,0.85
"TLB02","TLM15",1111.09155580081,3.57356481078562,0.909090909090909
"TLB02","TLM16",1286.5097909469,1.48160393376502,0.869565217391304
"TLB02","TLM17",1475.43965197963,2.56397716623488,0.904761904761905
"TLB02","TLM18",1638.94221134112,3.80848870928841,0.80952380952381
"TLB02","TLM19",1782.57465652941,1.94486761323349,0.866666666666667
"TLB02","TLM22",2012.24666579936,5.23081607659347,1
"TLB02","TLMG5",1371.94406278059,2.64004124614255,1
"TLB02","TLZ01",696.961992229687,2.14299096084559,0.95
"TLC01","TLA01",1735.28418015359,4.73011573574601,0.793103448275862
"TLC01","TLA02",1855.7219370688,2.87145788083567,0.806451612903226
"TLC01","TLA04",2098.40624770727,3.55579702689683,0.878787878787879
"TLC01","TLB01",637.270565651342,3.44899969264574,0.9375
"TLC01","TLB02",723.561427417737,4.68892266935152,0.896551724137931
"TLC01","TLC01",0,0,0
"TLC01","TLC02",353.711432883575,1.91114045743219,0.914285714285714
"TLC01","TLC03",465.137059590039,4.00242310439892,0.838709677419355
"TLC01","TLCG1",111.425626705979,4.50809824836531,0.818181818181818
"TLC01","TLM01",162.487500621642,1.83074195401476,0.6875
"TLC01","TLM03",102.255027690474,2.87802255229601,0.685714285714286
"TLC01","TLM04",337.244671590409,3.34718482735599,0.735294117647059
"TLC01","TLM05",470.29622541566,3.28876374404809,0.717948717948718
"TLC01","TLM06",609.244911200531,2.05032403250746,0.761904761904762
"TLC01","TLM08",865.226606988049,2.48422205456231,0.790697674418605
"TLC01","TLM09",964.131265663627,2.55965347522212,0.722222222222222
"TLC01","TLM10",1140.76287336858,2.4326972677823,0.805555555555556
"TLC01","TLM13",1254.73526302167,3.69682845149174,0.771428571428571
"TLC01","TLM14",1379.18445312912,3.34032737620716,0.793103448275862
"TLC01","TLM15",1567.73034258523,3.76025228980646,0.736842105263158
"TLC01","TLM16",1743.14857773132,3.69135002286315,0.8125
"TLC01","TLM17",1932.07843876405,3.23967139001273,0.90625
"TLC01","TLM18",2095.58099812554,4.12672857341251,0.911764705882353
"TLC01","TLM19",2239.21344331383,4.12212152982361,1
"TLC01","TLM22",2468.88545258378,5.91253572286069,1
"TLC01","TLMG5",1828.58284956501,3.24191626324237,0.852941176470588
"TLC01","TLZ01",1153.60077901411,3.81231094470022,0.821428571428572
"TLC02","TLA01",2088.99561303717,3.623913368032,0.925925925925926
"TLC02","TLA02",2209.43336995237,2.84694741887717,0.966666666666667
"TLC02","TLA04",2452.11768059085,2.80258922048061,0.851851851851852
"TLC02","TLB01",990.981998534917,2.75448544543276,0.923076923076923
"TLC02","TLB02",1077.27286030131,3.42485330999078,0.916666666666667
"TLC02","TLC01",353.711432883575,1.91114045743219,0.914285714285714
"TLC02","TLC02",0,0,0
"TLC02","TLC03",111.425626706464,2.49837513806349,0.846153846153846
"TLC02","TLCG1",242.285806177596,3.66067910769885,0.935483870967742
"TLC02","TLM01",516.198933505217,3.28616165588917,0.971428571428571
"TLC02","TLM03",455.966460574048,3.74613834303707,0.974358974358974
"TLC02","TLM04",690.956104473983,3.68025114725771,0.942857142857143
"TLC02","TLM05",824.007658299235,3.57041756115365,0.952380952380952
"TLC02","TLM06",962.956344084106,2.96724559650442,0.85
"TLC02","TLM08",1218.93803987162,2.25622204723356,0.878048780487805
"TLC02","TLM09",1317.8426985472,2.40042453208695,0.947368421052632
"TLC02","TLM10",1494.47430625216,2.71926786994672,0.972222222222222
"TLC02","TLM13",1608.44669590524,3.65048314367717,0.942857142857143
"TLC02","TLM14",1732.8958860127,3.21022954942305,0.964285714285714
"TLC02","TLM15",1921.4417754688,3.26723559751797,0.95
"TLC02","TLM16",2096.8600106149,2.7114385559229,0.967741935483871
"TLC02","TLM17",2285.78987164763,2.66530083097907,0.884615384615385
"TLC02","TLM18",2449.29243100912,3.68369528865672,0.966666666666667
"TLC02","TLM19",2592.9248761974,3.4562692508785,0.904761904761905
"TLC02","TLM22",2822.59688546735,5.98303142163901,1
"TLC02","TLMG5",2182.29428244859,2.95735748514351,0.935483870967742
"TLC02","TLZ01",1507.31221189768,2.58501569201605,0.961538461538461
"TLC03","TLA01",2200.42123974363,3.99399353680735,0.772727272727273
"TLC03","TLA02",2320.85899665883,4.06392569201623,0.84
"TLC03","TLA04",2563.54330729731,2.33686607161953,0.925925925925926
"TLC03","TLB01",1102.40762524138,4.12573840040551,0.96
"TLC03","TLB02",1188.69848700778,2.88017089795815,0.8
"TLC03","TLC01",465.137059590039,4.00242310439892,0.838709677419355
"TLC03","TLC02",111.425626706464,2.49837513806349,0.846153846153846
"TLC03","TLC03",0,0,0
"TLC03","TLCG1",353.71143288406,4.37384529573216,0.931034482758621
"TLC03","TLM01",627.624560211681,5.20064528406882,0.866666666666667
"TLC03","TLM03",567.392087280513,5.17517934057036,0.88235294117647
"TLC03","TLM04",802.381731180448,4.90069597526482,0.870967741935484
"TLC03","TLM05",935.433285005699,4.72364933334652,0.95
"TLC03","TLM06",1074.38197079057,4.91546619562743,0.810810810810811
"TLC03","TLM08",1330.36366657809,3.09157566624813,0.926829268292683
"TLC03","TLM09",1429.26832525367,3.67259259983668,0.848484848484848
"TLC03","TLM10",1605.89993295862,3.70736831944733,0.970588235294118
"TLC03","TLM13",1719.87232261171,4.55498680626365,0.939393939393939
"TLC03","TLM14",1844.32151271916,4.1163386621929,0.875
"TLC03","TLM15",2032.86740217527,4.05530619332415,0.857142857142857
"TLC03","TLM16",2208.28563732136,3.12016471189698,0.846153846153846
"TLC03","TLM17",2397.21549835409,3.25124368582022,0.826086956521739
"TLC03","TLM18",2560.71805771558,4.93442299303718,0.791666666666667
"TLC03","TLM19",2704.35050290387,3.98796775770497,0.894736842105263
"TLC03","TLM22",2934.02251217382,6.53719964759194,1
"TLC03","TLMG5",2293.71990915505,3.76488268250771,0.966666666666667
"TLC03","TLZ01",1618.73783860415,3.53627797492263,0.91304347826087
"TLCG1","TLA01",1846.70980685957,4.52004754760115,0.8
"TLCG1","TLA02",1967.14756377477,4.45851336285157,0.933333333333333
"TLCG1","TLA04",2209.83187441325,4.77608951189133,0.896551724137931
"TLCG1","TLB01",748.696192357321,4.55484495867423,1
"TLCG1","TLB02",834.987054123716,4.10148251094982,1
"TLCG1","TLC01",111.425626705979,4.50809824836531,0.818181818181818
"TLCG1","TLC02",242.285806177596,3.66067910769885,0.935483870967742
"TLCG1","TLC03",353.71143288406,4.37384529573216,0.931034482758621
"TLCG1","TLCG1",0,0,0
"TLCG1","TLM01",273.913127327621,4.78436256275358,0.84375
"TLCG1","TLM03",213.680654396452,4.74613020264141,0.828571428571429
"TLCG1","TLM04",448.670298296387,4.22953424375531,0.733333333333333
"TLCG1","TLM05",581.721852121639,3.19765237288323,0.902439024390244
"TLCG1","TLM06",720.67053790651,4.98753878000005,0.825
"TLCG1","TLM08",976.652233694027,3.68981627846457,0.825
"TLCG1","TLM09",1075.55689236961,3.53099770343549,0.794117647058823
"TLCG1","TLM10",1252.18850007456,4.77172108904259,0.8125
"TLCG1","TLM13",1366.16088972765,4.20808920314251,0.88235294117647
"TLCG1","TLM14",1490.6100798351,3.90521941605727,0.928571428571429
"TLCG1","TLM15",1679.15596929121,3.23922398501677,0.771428571428571
"TLCG1","TLM16",1854.5742044373,3.61252982124468,0.821428571428572
"TLCG1","TLM17",2043.50406547003,4.01715593120979,1
"TLCG1","TLM18",2207.00662483152,3.65857425452367,0.857142857142857
"TLCG1","TLM19",2350.63907001981,4.01655087782303,0.956521739130435
"TLCG1","TLM22",2580.31107928976,5.42439653117007,1
"TLCG1","TLMG5",1940.00847627099,4.54811366790278,0.866666666666667
"TLCG1","TLZ01",1265.02640572009,3.83735239613695,0.833333333333333
"TLM01","TLA01",1801.50661392508,5.6398320740179,0.777777777777778
"TLM01","TLA02",1921.94437084028,2.88138977491835,0.75
"TLM01","TLA04",2164.62868147876,4.28000255419025,0.90625
"TLM01","TLB01",703.492999422831,3.63100683875546,0.967741935483871
"TLM01","TLB02",789.783861189226,5.06522239834509,0.846153846153846
"TLM01","TLC01",162.487500621642,1.83074195401476,0.6875
"TLM01","TLC02",516.198933505217,3.28616165588917,0.971428571428571
"TLM01","TLC03",627.624560211681,5.20064528406882,0.866666666666667
"TLM01","TLCG1",273.913127327621,4.78436256275358,0.84375
"TLM01","TLM01",0,0,0
"TLM01","TLM03",168.477461461962,1.57546934837852,0.705882352941176
"TLM01","TLM04",403.467105361897,2.5049599899494,0.67741935483871
"TLM01","TLM05",536.518659187148,2.51071627976018,0.8
"TLM01","TLM06",675.46734497202,1.44935534820029,0.80952380952381
"TLM01","TLM08",931.449040759537,2.91686929489085,0.80952380952381
"TLM01","TLM09",1030.35369943512,2.62115193044915,0.742857142857143
"TLM01","TLM10",1206.98530714007,2.66464966216959,0.891891891891892
"TLM01","TLM13",1320.95769679316,3.79301090840875,0.861111111111111
"TLM01","TLM14",1445.40688690061,2.93695324970866,0.730769230769231
"TLM01","TLM15",1633.95277635672,3.81238051657707,0.789473684210526
"TLM01","TLM16",1809.37101150281,3.94041107247615,0.758620689655172
"TLM01","TLM17",1998.30087253554,3.43198919440234,0.9
"TLM01","TLM18",2161.80343189703,3.94271635226771,0.833333333333333
"TLM01","TLM19",2305.43587708532,3.92695772988125,1
"TLM01","TLM22",2535.10788635527,4.79677313370166,1
"TLM01","TLMG5",1894.8052833365,3.08990436064591,0.84375
"TLM01","TLZ01",1219.8232127856,4.24982974887678,0.807692307692308
"TLM03","TLA01",1633.02915246312,6.17772469866955,0.806451612903226
"TLM03","TLA02",1753.46690937832,3.18664639058305,0.885714285714286
"TLM03","TLA04",1996.1512200168,4.15471541777927,0.945945945945946
"TLM03","TLB01",535.015537960869,3.52974823569835,0.971428571428571
"TLM03","TLB02",621.306399727263,4.34683593180696,0.9375
"TLM03","TLC01",102.255027690474,2.87802255229601,0.685714285714286
"TLM03","TLC02",455.966460574048,3.74613834303707,0.974358974358974
"TLM03","TLC03",567.392087280513,5.17517934057036,0.88235294117647
"TLM03","TLCG1",213.680654396452,4.74613020264141,0.828571428571429
"TLM03","TLM01",168.477461461962,1.57546934837852,0.705882352941176
"TLM03","TLM03",0,0,0
"TLM03","TLM04",234.989643899935,1.41859913928874,0.676470588235294
"TLM03","TLM05",368.041197725186,1.77973446859142,0.818181818181818
"TLM03","TLM06",506.989883510058,1.91439415770579,0.744186046511628
"TLM03","TLM08",762.971579297575,2.92212728177362,0.826086956521739
"TLM03","TLM09",861.876237973154,2.56943459465995,0.628571428571429
"TLM03","TLM10",1038.50784567811,2.91171549491842,0.783783783783784
"TLM03","TLM13",1152.48023533119,4.19337840920699,0.846153846153846
"TLM03","TLM14",1276.92942543865,2.59205366324073,0.806451612903226
"TLM03","TLM15",1465.47531489476,3.89334077128847,0.75
"TLM03","TLM16",1640.89355004085,3.44579389093606,0.75
"TLM03","TLM17",1829.82341107358,3.24142561974329,0.942857142857143
"TLM03","TLM18",1993.32597043507,3.96108215590707,0.916666666666667
"TLM03","TLM19",2136.95841562336,3.18561681555212,1
"TLM03","TLM22",2366.63042489331,3.95161890218882,1
"TLM03","TLMG5",1726.32782187454,2.61090666077006,0.921052631578947
"TLM03","TLZ01",1051.34575132364,3.97985648204194,0.870967741935484
"TLM04","TLA01",1398.03950856318,5.76692556771462,0.740740740740741
"TLM04","TLA02",1518.47726547839,3.77904846059903,0.8
"TLM04","TLA04",1761.16157611687,4.45714848169265,0.941176470588235
"TLM04","TLB01",300.025894060934,3.55137482786173,0.935483870967742
"TLM04","TLB02",386.316755827328,3.91047660857714,0.892857142857143
"TLM04","TLC01",337.244671590409,3.34718482735599,0.735294117647059
"TLM04","TLC02",690.956104473983,3.68025114725771,0.942857142857143
"TLM04","TLC03",802.381731180448,4.90069597526482,0.870967741935484
"TLM04","TLCG1",448.670298296387,4.22953424375531,0.733333333333333
"TLM04","TLM01",403.467105361897,2.5049599899494,0.67741935483871
"TLM04","TLM03",234.989643899935,1.41859913928874,0.676470588235294
"TLM04","TLM04",0,0,0
"TLM04","TLM05",133.051553825251,1.63081742280505,0.775
"TLM04","TLM06",272.000239610123,2.73930127448948,0.725
"TLM04","TLM08",527.98193539764,3.36548617985595,0.866666666666667
"TLM04","TLM09",626.886594073219,3.02735775384909,0.636363636363636
"TLM04","TLM10",803.518201778175,3.69226314187523,0.833333333333333
"TLM04","TLM13",917.490591431258,4.84766224377918,0.833333333333333
"TLM04","TLM14",1041.93978153872,3.0052404916208,0.740740740740741
"TLM04","TLM15",1230.48567099482,4.19302031247893,0.72972972972973
"TLM04","TLM16",1405.90390614092,3.36470848730362,0.678571428571428
"TLM04","TLM17",1594.83376717364,3.56413116589761,0.9375
"TLM04","TLM18",1758.33632653514,4.23913628129861,0.875
"TLM04","TLM19",1901.96877172342,3.13245279455949,1
"TLM04","TLM22",2131.64078099337,3.67892816445943,1
"TLM04","TLMG5",1491.33817797461,2.94104977320454,0.848484848484848
"TLM04","TLZ01",816.356107423701,3.68696498878651,0.857142857142857
"TLM05","TLA01",1264.98795473793,5.64556556447346,0.921052631578947
"TLM05","TLA02",1385.42571165314,3.36960832766009,0.837837837837838
"TLM05","TLA04",1628.11002229161,4.07990224608273,0.897435897435897
"TLM05","TLB01",166.974340235683,3.78882542215743,0.918918918918919
"TLM05","TLB02",253.265202002077,3.84655847943959,0.88235294117647
"TLM05","TLC01",470.29622541566,3.28876374404809,0.717948717948718
"TLM05","TLC02",824.007658299235,3.57041756115365,0.952380952380952
"TLM05","TLC03",935.433285005699,4.72364933334652,0.95
"TLM05","TLCG1",581.721852121639,3.19765237288323,0.902439024390244
"TLM05","TLM01",536.518659187148,2.51071627976018,0.8
"TLM05","TLM03",368.041197725186,1.77973446859142,0.818181818181818
"TLM05","TLM04",133.051553825251,1.63081742280505,0.775
"TLM05","TLM05",0,0,0
"TLM05","TLM06",138.948685784872,2.99181139726102,0.84
"TLM05","TLM08",394.930381572389,2.63756124069356,0.84
"TLM05","TLM09",493.835040247967,2.3313110153415,0.790697674418605
"TLM05","TLM10",670.466647952923,3.28808480746177,0.86046511627907
"TLM05","TLM13",784.439037606006,3.8186071396193,0.86046511627907
"TLM05","TLM14",908.888227713464,2.41361253642525,0.828571428571429
"TLM05","TLM15",1097.43411716957,3.1797066752774,0.772727272727273
"TLM05","TLM16",1272.85235231566,3.03776332253309,0.777777777777778
"TLM05","TLM17",1461.78221334839,3.09476150770374,0.921052631578947
"TLM05","TLM18",1625.28477270989,3.492670887404,0.897435897435897
"TLM05","TLM19",1768.91721789817,2.92682146831765,1
"TLM05","TLM22",1998.58922716812,3.67831649844508,1
"TLM05","TLMG5",1358.28662414935,2.94791411979069,0.902439024390244
"TLM05","TLZ01",683.30455359845,3.74286072434009,0.916666666666667
"TLM06","TLA01",1126.03926895306,5.58843138748312,0.805555555555556
"TLM06","TLA02",1246.47702586826,2.31785451943276,0.875
"TLM06","TLA04",1489.16133650674,3.79674619265126,0.81578947368421
"TLM06","TLB01",66.3152626497136,2.46508883681193,0.923076923076923
"TLM06","TLB02",152.606124416108,4.42310844227447,0.857142857142857
"TLM06","TLC01",609.244911200531,2.05032403250746,0.761904761904762
"TLM06","TLC02",962.956344084106,2.96724559650442,0.85
"TLM06","TLC03",1074.38197079057,4.91546619562743,0.810810810810811
"TLM06","TLCG1",720.67053790651,4.98753878000005,0.825
"TLM06","TLM01",675.46734497202,1.44935534820029,0.80952380952381
"TLM06","TLM03",506.989883510058,1.91439415770579,0.744186046511628
"TLM06","TLM04",272.000239610123,2.73930127448948,0.725
"TLM06","TLM05",138.948685784872,2.99181139726102,0.84
"TLM06","TLM06",0,0,0
"TLM06","TLM08",255.981695787517,2.71831900106857,0.75
"TLM06","TLM09",354.886354463096,2.19931815409046,0.744186046511628
"TLM06","TLM10",531.517962168052,2.28902484770772,0.866666666666667
"TLM06","TLM13",645.490351821135,3.63879986302489,0.866666666666667
"TLM06","TLM14",769.939541928592,2.55752418622038,0.837837837837838
"TLM06","TLM15",958.485431384697,3.56776113838617,0.755555555555555
"TLM06","TLM16",1133.90366653079,3.24048419757815,0.789473684210526
"TLM06","TLM17",1322.83352756352,2.82806462642029,0.897435897435897
"TLM06","TLM18",1486.33608692501,3.33022473121187,0.846153846153846
"TLM06","TLM19",1629.9685321133,3.18722646744693,0.942857142857143
"TLM06","TLM22",1859.64054138325,4.97636459811018,1
"TLM06","TLMG5",1219.33793836448,2.28275899169769,0.906976744186046
"TLM06","TLZ01",544.355867813578,3.31410754724886,0.921052631578947
"TLM08","TLA01",870.057573165543,4.98350379606212,0.868421052631579
"TLM08","TLA02",990.495330080747,1.98585228126187,0.928571428571429
"TLM08","TLA04",1233.17964071923,1.74948835704872,0.875
"TLM08","TLB01",322.296958437231,3.01189640233962,0.975609756097561
"TLM08","TLB02",408.587820203626,3.04152626104636,0.918918918918919
"TLM08","TLC01",865.226606988049,2.48422205456231,0.790697674418605
"TLM08","TLC02",1218.93803987162,2.25622204723356,0.878048780487805
"TLM08","TLC03",1330.36366657809,3.09157566624813,0.926829268292683
"TLM08","TLCG1",976.652233694027,3.68981627846457,0.825
"TLM08","TLM01",931.449040759537,2.91686929489085,0.80952380952381
"TLM08","TLM03",762.971579297575,2.92212728177362,0.826086956521739
"TLM08","TLM04",527.98193539764,3.36548617985595,0.866666666666667
"TLM08","TLM05",394.930381572389,2.63756124069356,0.84
"TLM08","TLM06",255.981695787517,2.71831900106857,0.75
"TLM08","TLM08",0,0,0
"TLM08","TLM09",98.9046586755786,0.96157851111311,0.744186046511628
"TLM08","TLM10",275.536266380534,1.34479786828088,0.785714285714286
"TLM08","TLM13",389.508656033618,2.2742810970967,0.813953488372093
"TLM08","TLM14",513.957846141075,1.80454046489724,0.805555555555556
"TLM08","TLM15",702.50373559718,2.07960046463859,0.833333333333333
"TLM08","TLM16",877.921970743275,1.93989030546745,0.85
"TLM08","TLM17",1066.851831776,1.3832286915894,0.976190476190476
"TLM08","TLM18",1230.3543911375,2.90771588248925,0.846153846153846
"TLM08","TLM19",1373.98683632578,2.48556417211045,0.972222222222222
"TLM08","TLM22",1603.65884559573,5.09664690015193,1
"TLM08","TLMG5",963.356242576966,1.98349751821476,0.906976744186046
"TLM08","TLZ01",288.374172026061,2.98165341989262,0.921052631578947
"TLM09","TLA01",771.152914489964,5.01621820067642,0.766666666666667
"TLM09","TLA02",891.590671405168,1.61488800826,0.78125
"TLM09","TLA04",1134.27498204365,2.37936023938606,0.916666666666667
"TLM09","TLB01",421.201617112809,2.38006055675834,0.941176470588235
"TLM09","TLB02",507.492478879204,3.04012489179425,0.827586206896552
"TLM09","TLC01",964.131265663627,2.55965347522212,0.722222222222222
"TLM09","TLC02",1317.8426985472,2.40042453208695,0.947368421052632
"TLM09","TLC03",1429.26832525367,3.67259259983668,0.848484848484848
"TLM09","TLCG1",1075.55689236961,3.53099770343549,0.794117647058823
"TLM09","TLM01",1030.35369943512,2.62115193044915,0.742857142857143
"TLM09","TLM03",861.876237973154,2.56943459465995,0.628571428571429
"TLM09","TLM04",626.886594073219,3.02735775384909,0.636363636363636
"TLM09","TLM05",493.835040247967,2.3313110153415,0.790697674418605
"TLM09","TLM06",354.886354463096,2.19931815409046,0.744186046511628
"TLM09","TLM08",98.9046586755786,0.96157851111311,0.744186046511628
"TLM09","TLM09",0,0,0
"TLM09","TLM10",176.631607704956,1.553813212593,0.783783783783784
