"1","2","3","4","5","6","7"
0,4.96693467160073,4.55979781181035,4.76673195241422,3.41441977052327,3.99566004374738,4.25479786923685
4.96693467160073,0,4.4077333302063,2.38711618672399,3.18809200846727,3.63620807319893,3.32151018988716
4.55979781181035,4.4077333302063,0,4.33987607160829,3.41745749669029,5.52505653211042,4.58477439061973
4.76673195241422,2.38711618672399,4.33987607160829,0,2.3596201159974,4.40520423186501,4.19088550935099
3.41441977052327,3.18809200846727,3.41745749669029,2.3596201159974,0,4.33234230312877,3.86760731948452
3.99566004374738,3.63620807319893,5.52505653211042,4.40520423186501,4.33234230312877,0,2.05419629917061
4.25479786923685,3.32151018988716,4.58477439061973,4.19088550935099,3.86760731948452,2.05419629917061,0
