"1","2","3","4","5","6","7"
0,3.2543035794581,4.41838435665206,2.799623280282,3.18747832236215,3.69954928603497,4.25021447424263
3.2543035794581,0,4.15127301651465,3.16139024912218,2.66300528433588,4.50431690983479,5.0564913943665
4.41838435665206,4.15127301651465,0,1.86186469933304,3.10079573177136,5.73734408455972,5.55361090073702
2.799623280282,3.16139024912218,1.86186469933304,0,2.01313389163328,4.68931541731127,4.85131010206029
3.18747832236215,2.66300528433588,3.10079573177136,2.01313389163328,0,3.95596759854639,4.7634119333382
3.69954928603497,4.50431690983479,5.73734408455972,4.68931541731127,3.95596759854639,0,3.34722376280082
4.25021447424263,5.0564913943665,5.55361090073702,4.85131010206029,4.7634119333382,3.34722376280082,0
