"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
0,4.56923652491474,5.07518436305122,4.7685256377142,5.3364915669772,4.73011573574601,3.623913368032,3.99399353680735,4.52004754760115,5.6398320740179,6.17772469866955,5.76692556771462,5.64556556447346,5.58843138748312,4.98350379606212,5.01621820067642,5.15790588418481,5.12941022910207,5.0403862956617,4.59163343291786,4.98558368539105,4.74408724759021,5.15827333768357,5.4464791764095,6.36262224368511,5.16631464732073,4.70237922285307
4.56923652491474,0,2.61173455717256,2.35650951145308,3.8082999087782,2.87145788083567,2.84694741887717,4.06392569201623,4.45851336285157,2.88138977491835,3.18664639058305,3.77904846059903,3.36960832766009,2.31785451943276,1.98585228126187,1.61488800826,1.34683299366447,1.84565928567144,1.3842679103756,1.83476078138977,2.50090267469464,1.35841682254205,2.21179244634166,2.55214977604314,4.54559262050406,1.67284256040701,3.07649452224427
5.07518436305122,2.61173455717256,0,3.37942118722348,2.72436597335977,3.55579702689683,2.80258922048061,2.33686607161953,4.77608951189133,4.28000255419025,4.15471541777927,4.45714848169265,4.07990224608273,3.79674619265126,1.74948835704872,2.37936023938606,1.94958517710693,3.07366062327905,2.69234700568708,2.93277299163398,2.22306602823721,1.70054091117021,3.81781058481369,2.87541416693881,5.76347644532257,2.32382255845918,3.2810541878638
4.7685256377142,2.35650951145308,3.37942118722348,0,3.01735689958834,3.44899969264574,2.75448544543276,4.12573840040551,4.55484495867423,3.63100683875546,3.52974823569835,3.55137482786173,3.78882542215743,2.46508883681193,3.01189640233962,2.38006055675834,2.97014029388322,3.77836823258985,2.5043004887395,3.14139473391606,2.05432228834071,2.24568656720973,2.51673824907517,2.06550193100324,5.05510914139405,1.85869450109194,1.35634109630562
5.3364915669772,3.8082999087782,2.72436597335977,3.01735689958834,0,4.68892266935152,3.42485330999078,2.88017089795815,4.10148251094982,5.06522239834509,4.34683593180696,3.91047660857714,3.84655847943959,4.42310844227447,3.04152626104636,3.04012489179425,3.77543181969072,4.52557361961944,3.13704721154159,3.57356481078562,1.48160393376502,2.56397716623488,3.80848870928841,1.94486761323349,5.23081607659347,2.64004124614255,2.14299096084559
4.73011573574601,2.87145788083567,3.55579702689683,3.44899969264574,4.68892266935152,0,1.91114045743219,4.00242310439892,4.50809824836531,1.83074195401476,2.87802255229601,3.34718482735599,3.28876374404809,2.05032403250746,2.48422205456231,2.55965347522212,2.4326972677823,3.69682845149174,3.34032737620716,3.76025228980646,3.69135002286315,3.23967139001273,4.12672857341251,4.12212152982361,5.91253572286069,3.24191626324237,3.81231094470022
3.623913368032,2.84694741887717,2.80258922048061,2.75448544543276,3.42485330999078,1.91114045743219,0,2.49837513806349,3.66067910769885,3.28616165588917,3.74613834303707,3.68025114725771,3.57041756115365,2.96724559650442,2.25622204723356,2.40042453208695,2.71926786994672,3.65048314367717,3.21022954942305,3.26723559751797,2.7114385559229,2.66530083097907,3.68369528865672,3.4562692508785,5.98303142163901,2.95735748514351,2.58501569201605
3.99399353680735,4.06392569201623,2.33686607161953,4.12573840040551,2.88017089795815,4.00242310439892,2.49837513806349,0,4.37384529573216,5.20064528406882,5.17517934057036,4.90069597526482,4.72364933334652,4.91546619562743,3.09157566624813,3.67259259983668,3.70736831944733,4.55498680626365,4.1163386621929,4.05530619332415,3.12016471189698,3.25124368582022,4.93442299303718,3.98796775770497,6.53719964759194,3.76488268250771,3.53627797492263
4.52004754760115,4.45851336285157,4.77608951189133,4.55484495867423,4.10148251094982,4.50809824836531,3.66067910769885,4.37384529573216,0,4.78436256275358,4.74613020264141,4.22953424375531,3.19765237288323,4.98753878000005,3.68981627846457,3.53099770343549,4.77172108904259,4.20808920314251,3.90521941605727,3.23922398501677,3.61252982124468,4.01715593120979,3.65857425452367,4.01655087782303,5.42439653117007,4.54811366790278,3.83735239613695
5.6398320740179,2.88138977491835,4.28000255419025,3.63100683875546,5.06522239834509,1.83074195401476,3.28616165588917,5.20064528406882,4.78436256275358,0,1.57546934837852,2.5049599899494,2.51071627976018,1.44935534820029,2.91686929489085,2.62115193044915,2.66464966216959,3.79301090840875,2.93695324970866,3.81238051657707,3.94041107247615,3.43198919440234,3.94271635226771,3.92695772988125,4.79677313370166,3.08990436064591,4.24982974887678
6.17772469866955,3.18664639058305,4.15471541777927,3.52974823569835,4.34683593180696,2.87802255229601,3.74613834303707,5.17517934057036,4.74613020264141,1.57546934837852,0,1.41859913928874,1.77973446859142,1.91439415770579,2.92212728177362,2.56943459465995,2.91171549491842,4.19337840920699,2.59205366324073,3.89334077128847,3.44579389093606,3.24142561974329,3.96108215590707,3.18561681555212,3.95161890218882,2.61090666077006,3.97985648204194
5.76692556771462,3.77904846059903,4.45714848169265,3.55137482786173,3.91047660857714,3.34718482735599,3.68025114725771,4.90069597526482,4.22953424375531,2.5049599899494,1.41859913928874,0,1.63081742280505,2.73930127448948,3.36548617985595,3.02735775384909,3.69226314187523,4.84766224377918,3.0052404916208,4.19302031247893,3.36470848730362,3.56413116589761,4.23913628129861,3.13245279455949,3.67892816445943,2.94104977320454,3.68696498878651
5.64556556447346,3.36960832766009,4.07990224608273,3.78882542215743,3.84655847943959,3.28876374404809,3.57041756115365,4.72364933334652,3.19765237288323,2.51071627976018,1.77973446859142,1.63081742280505,0,2.99181139726102,2.63756124069356,2.3313110153415,3.28808480746177,3.8186071396193,2.41361253642525,3.1797066752774,3.03776332253309,3.09476150770374,3.492670887404,2.92682146831765,3.67831649844508,2.94791411979069,3.74286072434009
5.58843138748312,2.31785451943276,3.79674619265126,2.46508883681193,4.42310844227447,2.05032403250746,2.96724559650442,4.91546619562743,4.98753878000005,1.44935534820029,1.91439415770579,2.73930127448948,2.99181139726102,0,2.71831900106857,2.19931815409046,2.28902484770772,3.63879986302489,2.55752418622038,3.56776113838617,3.24048419757815,2.82806462642029,3.33022473121187,3.18722646744693,4.97636459811018,2.28275899169769,3.31410754724886
4.98350379606212,1.98585228126187,1.74948835704872,3.01189640233962,3.04152626104636,2.48422205456231,2.25622204723356,3.09157566624813,3.68981627846457,2.91686929489085,2.92212728177362,3.36548617985595,2.63756124069356,2.71831900106857,0,0.96157851111311,1.34479786828088,2.2742810970967,1.80454046489724,2.07960046463859,1.93989030546745,1.3832286915894,2.90771588248925,2.48556417211045,5.09664690015193,1.98349751821476,2.98165341989262
5.01621820067642,1.61488800826,2.37936023938606,2.38006055675834,3.04012489179425,2.55965347522212,2.40042453208695,3.67259259983668,3.53099770343549,2.62115193044915,2.56943459465995,3.02735775384909,2.3313110153415,2.19931815409046,0.96157851111311,0,1.553813212593,2.17911179543671,1.27044478808694,1.7590972829354,1.66216602663166,1.22168033344545,2.12078982962174,1.96301187786503,4.68723904501114,1.59736508921874,2.50849604004735
5.15790588418481,1.34683299366447,1.94958517710693,2.97014029388322,3.77543181969072,2.4326972677823,2.71926786994672,3.70736831944733,4.77172108904259,2.66464966216959,2.91171549491842,3.69226314187523,3.28808480746177,2.28902484770772,1.34479786828088,1.553813212593,0,2.2164183523374,1.83445773544375,2.48184813595767,2.61817586437871,1.52409035346138,3.14844701345119,2.87307853224451,5.06927311660312,1.78978025089864,3.47660284878163
5.12941022910207,1.84565928567144,3.07366062327905,3.77836823258985,4.52557361961944,3.69682845149174,3.65048314367717,4.55498680626365,4.20808920314251,3.79301090840875,4.19337840920699,4.84766224377918,3.8186071396193,3.63879986302489,2.2742810970967,2.17911179543671,2.2164183523374,0,2.23697893694159,1.31881612963725,3.23189675300033,2.21916929314612,2.31329764349293,3.44409804286594,5.2898634173264,3.07349813931523,4.07075545836273
5.0403862956617,1.3842679103756,2.69234700568708,2.5043004887395,3.13704721154159,3.34032737620716,3.21022954942305,4.1163386621929,3.90521941605727,2.93695324970866,2.59205366324073,3.0052404916208,2.41361253642525,2.55752418622038,1.80454046489724,1.27044478808694,1.83445773544375,2.23697893694159,0,1.63515310903729,1.88884735035055,1.14251833104212,2.03976472405103,1.62461231949142,3.62393199050648,1.2542231975661,2.88215426258992
4.59163343291786,1.83476078138977,2.93277299163398,3.14139473391606,3.57356481078562,3.76025228980646,3.26723559751797,4.05530619332415,3.23922398501677,3.81238051657707,3.89334077128847,4.19302031247893,3.1797066752774,3.56776113838617,2.07960046463859,1.7590972829354,2.48184813595767,1.31881612963725,1.63515310903729,0,2.34376475661678,1.69478289775883,1.57339112989493,2.52626068957615,4.57095162146785,2.57203594201479,3.18113637636005
4.98558368539105,2.50090267469464,2.22306602823721,2.05432228834071,1.48160393376502,3.69135002286315,2.7114385559229,3.12016471189698,3.61252982124468,3.94041107247615,3.44579389093606,3.36470848730362,3.03776332253309,3.24048419757815,1.93989030546745,1.66216602663166,2.61817586437871,3.23189675300033,1.88884735035055,2.34376475661678,0,1.33475407942744,2.48077000679305,1.02545609043538,4.76502689164191,1.5788322609517,1.54262465202244
4.74408724759021,1.35841682254205,1.70054091117021,2.24568656720973,2.56397716623488,3.23967139001273,2.66530083097907,3.25124368582022,4.01715593120979,3.43198919440234,3.24142561974329,3.56413116589761,3.09476150770374,2.82806462642029,1.3832286915894,1.22168033344545,1.52409035346138,2.21916929314612,1.14251833104212,1.69478289775883,1.33475407942744,0,2.28133052317455,1.62238834955948,4.54422211405451,1.13513354667502,2.42700083240409
