"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
6.64788668656981,6.7930071386992,7.03374894346674,6.04311161955162,6.22948189086367,6.87122745304142,7.18375135934136,7.2649179316492,6.98059384583926,6.93765741978607,6.75911168491858,6.44076565357722,6.20220153479846,5.87179760995045,4.59415634242906,0,5.17406625123178,5.67196150657509,6.02840667458604,6.40291019760426,6.658033269074,6.87517751254404,7.03125503851177,7.1507659085745,7.31638483289296,6.762095298814,5.24422813216302
6.38775655532882,6.57222528748882,6.86447544805789,6.39331182678946,6.52813931430391,7.03945250474807,7.3095297893729,7.38143958432053,7.13264809949214,7.0958810479829,6.94554019810526,6.68899983803633,6.50797395943075,6.27573699244718,5.61871925833424,5.17406625123178,0,4.73595622303471,5.47404045022437,6.0567078258221,6.40089794506655,6.67369683308448,6.86152087706306,7.00165589303822,7.19152162940256,6.53352714118855,4.67102821650207
6.17492902787361,6.39857276132288,6.73776259002149,6.5678048607534,6.6822294876827,7.13467988351422,7.38302420712173,7.45000533601253,7.21975981484044,7.1861122803859,7.0496716253365,6.82164232530531,6.66496886055707,6.47001026334484,5.96488608851346,5.67196150657509,4.73595622303471,0,4.82389752101788,5.74618747017238,6.19116200376024,6.51817805104042,6.73440821283112,6.89211173459555,7.10179967859848,6.35236383239046,5.39716626354759
5.87521082371356,6.16654638514129,6.57816978661671,6.72893335681105,6.82713687750214,7.22924762746272,7.45754921059566,7.51986674505665,7.30694076469167,7.27614614353977,7.1522135885998,6.94883942941369,6.81222212480569,6.64631199478926,6.24214125069336,6.02840667458604,5.47404045022437,4.82389752101788,0,5.23934142265052,5.89705530399434,6.31516627543146,6.5742338474452,6.7569660981965,6.99365862516573,6.10790979151142,5.84420821693937
5.1213047179399,5.66293129388908,6.27415148673427,6.93225342782118,7.01309819470581,7.35738421072882,7.56083110794226,7.61720258876405,7.4260465469211,7.39875737436383,7.28993491585675,7.11516422489929,7.00073011323363,6.8653543629802,6.55465071876982,6.40291019760426,6.0567078258221,5.74618747017238,5.23934142265052,0,5.16717303773893,5.89810971884897,6.26881339434138,6.50948884919628,6.80367739595323,5.56395514023221,6.27997435773358
4.95245968790627,5.56819332667523,6.22385462767654,7.09025926011951,7.15968824222288,7.46344828441796,7.64819627169451,7.69997176375897,7.52541040930644,7.50073455640815,7.40299622002857,7.24843572447372,7.14901560778963,7.03342153053002,6.777557718095,6.658033269074,6.40089794506655,6.19116200376024,5.89705530399434,5.16717303773893,0,5.24137584053596,5.86485888867892,6.2067066955584,6.58718751779798,4.44774732981939,6.56412800223661
5.80046292343975,6.11122397425988,6.54185875563094,7.23644645740126,7.29671129349887,7.56635161372267,7.73446692046568,7.78206313375339,7.62242129246652,7.60005253472606,7.51197474449826,7.37452478857979,7.28741166433537,7.18753132669173,6.97246737734431,6.87517751254404,6.67369683308448,6.51817805104042,6.31516627543146,5.89810971884897,5.24137584053596,0,5.0968286438019,5.72728740515744,6.28563865155521,4.6395289953629,6.80030711083654
6.20244453749537,6.42063448741533,6.75352790944929,7.3477192967048,7.40180631963604,7.64758611998272,7.80355445815721,7.84804298943843,7.69939240798831,7.67869807449913,7.59755986450808,7.47212337196957,7.39343832415482,7.30406936856475,7.11505752974305,7.03125503851177,6.86152087706306,6.73440821283112,6.5742338474452,6.26881339434138,5.86485888867892,5.0968286438019,0,4.9672575725158,5.92239431849931,5.58724172414599,6.96755662740459
6.45769152763618,6.63071670986257,6.90846459817407,7.43619513417126,7.48581403445733,7.71387994180676,7.86054181334782,7.90261705261739,7.76244251485723,7.74302503824124,7.66713879589882,7.5506448243183,7.47812289707735,7.39631598816249,7.22547189218748,7.1507659085745,7.00165589303822,6.89211173459555,6.7569660981965,6.50948884919628,6.2067066955584,5.72728740515744,4.9672575725158,0,5.43665224449856,6.01769401166984,7.0944489949256
6.76533825440838,6.89537624335599,7.1150796279698,7.5631776450714,7.60700712102098,7.81152209401368,7.94541262155244,7.98412963153437,7.8556652440154,7.83799147383971,7.76922246081868,7.66464728187472,7.60019682422409,7.52813849070981,7.38004307602656,7.31638483289296,7.19152162940256,7.10179967859848,6.99365862516573,6.80367739595323,6.58718751779798,6.28563865155521,5.92239431849931,5.43665224449856,0,6.4619408818277,7.26887140676188
5.4247601735405,5.85046150087102,6.38025638738116,7.1590221958121,7.22398403688661,7.51129654668876,7.6881320255157,7.73793019309233,7.57044762125968,7.54687135938036,7.4537517851698,7.30742910190682,7.21397934928629,7.10606331695503,6.87042327337736,6.762095298814,6.53352714118855,6.35236383239046,6.10790979151142,5.56395514023221,4.44774732981939,4.6395289953629,5.58724172414599,6.01769401166984,6.4619408818277,0,6.67787343053683
6.55297684127845,6.71145637776052,6.97021434101621,6.41455856624988,6.54673087875673,7.05064344182008,7.31808335161985,7.38940201258821,7.14284827503079,7.1064612196744,6.95782629044362,6.70485066592313,6.52694066589222,6.29960320175578,5.66425884531879,5.24422813216302,4.67102821650207,5.39716626354759,5.84420821693937,6.27997435773358,6.56412800223661,6.80030711083654,6.96755662740459,7.0944489949256,7.26887140676188,6.67787343053683,0
