"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
0,0.666666666666667,0.88,0.958333333333333,0.904761904761905,0.793103448275862,0.925925925925926,0.772727272727273,0.8,0.777777777777778,0.806451612903226,0.740740740740741,0.921052631578947,0.805555555555556,0.868421052631579,0.766666666666667,0.903225806451613,0.866666666666667,0.761904761904762,0.78125,0.739130434782609,0.869565217391304,0.782608695652174,0.947368421052632,1,0.846153846153846,0.588235294117647
0.666666666666667,0,0.928571428571429,0.961538461538461,0.80952380952381,0.806451612903226,0.966666666666667,0.84,0.933333333333333,0.75,0.885714285714286,0.8,0.837837837837838,0.875,0.928571428571429,0.78125,0.941176470588235,0.941176470588235,0.782608695652174,0.861111111111111,0.76,0.727272727272727,0.846153846153846,0.9,1,0.857142857142857,0.7
0.88,0.928571428571429,0,0.92,0.958333333333333,0.878787878787879,0.851851851851852,0.925925925925926,0.896551724137931,0.90625,0.945945945945946,0.941176470588235,0.897435897435897,0.81578947368421,0.875,0.916666666666667,0.941176470588235,0.941176470588235,0.923076923076923,0.861111111111111,0.851851851851852,0.923076923076923,0.8,0.777777777777778,1,0.896551724137931,0.818181818181818
0.958333333333333,0.961538461538461,0.92,0,1,0.9375,0.923076923076923,0.96,1,0.967741935483871,0.971428571428571,0.935483870967742,0.918918918918919,0.923076923076923,0.975609756097561,0.941176470588235,1,0.935483870967742,0.91304347826087,0.944444444444444,0.962962962962963,0.958333333333333,0.961538461538461,1,1,0.925925925925926,1
0.904761904761905,0.80952380952381,0.958333333333333,1,0,0.896551724137931,0.916666666666667,0.8,1,0.846153846153846,0.9375,0.892857142857143,0.88235294117647,0.857142857142857,0.918918918918919,0.827586206896552,0.892857142857143,0.966666666666667,0.85,0.909090909090909,0.869565217391304,0.904761904761905,0.80952380952381,0.866666666666667,1,1,0.95
0.793103448275862,0.806451612903226,0.878787878787879,0.9375,0.896551724137931,0,0.914285714285714,0.838709677419355,0.818181818181818,0.6875,0.685714285714286,0.735294117647059,0.717948717948718,0.761904761904762,0.790697674418605,0.722222222222222,0.805555555555556,0.771428571428571,0.793103448275862,0.736842105263158,0.8125,0.90625,0.911764705882353,1,1,0.852941176470588,0.821428571428572
0.925925925925926,0.966666666666667,0.851851851851852,0.923076923076923,0.916666666666667,0.914285714285714,0,0.846153846153846,0.935483870967742,0.971428571428571,0.974358974358974,0.942857142857143,0.952380952380952,0.85,0.878048780487805,0.947368421052632,0.972222222222222,0.942857142857143,0.964285714285714,0.95,0.967741935483871,0.884615384615385,0.966666666666667,0.904761904761905,1,0.935483870967742,0.961538461538461
0.772727272727273,0.84,0.925925925925926,0.96,0.8,0.838709677419355,0.846153846153846,0,0.931034482758621,0.866666666666667,0.88235294117647,0.870967741935484,0.95,0.810810810810811,0.926829268292683,0.848484848484848,0.970588235294118,0.939393939393939,0.875,0.857142857142857,0.846153846153846,0.826086956521739,0.791666666666667,0.894736842105263,1,0.966666666666667,0.91304347826087
0.8,0.933333333333333,0.896551724137931,1,1,0.818181818181818,0.935483870967742,0.931034482758621,0,0.84375,0.828571428571429,0.733333333333333,0.902439024390244,0.825,0.825,0.794117647058823,0.8125,0.88235294117647,0.928571428571429,0.771428571428571,0.821428571428572,1,0.857142857142857,0.956521739130435,1,0.866666666666667,0.833333333333333
0.777777777777778,0.75,0.90625,0.967741935483871,0.846153846153846,0.6875,0.971428571428571,0.866666666666667,0.84375,0,0.705882352941176,0.67741935483871,0.8,0.80952380952381,0.80952380952381,0.742857142857143,0.891891891891892,0.861111111111111,0.730769230769231,0.789473684210526,0.758620689655172,0.9,0.833333333333333,1,1,0.84375,0.807692307692308
