"1","2","3","4","5","6","7"
0,3.63095601335701,4.26686174210446,3.60843754912678,3.50559101896299,2.69441452635044,4.44322434756346
3.63095601335701,0,4.57754266752321,3.60123464191841,3.79462885489713,4.15962089093483,4.96212101164778
4.26686174210446,4.57754266752321,0,2.00289435936566,2.66533192706643,5.04320794568669,5.86830645720628
3.60843754912678,3.60123464191841,2.00289435936566,0,2.35092017158716,4.00948697521535,4.15591133548862
3.50559101896299,3.79462885489713,2.66533192706643,2.35092017158716,0,3.81968495963929,5.04537165815241
2.69441452635044,4.15962089093483,5.04320794568669,4.00948697521535,3.81968495963929,0,3.48484350649918
4.44322434756346,4.96212101164778,5.86830645720628,4.15591133548862,5.04537165815241,3.48484350649918,0
