"1","2","3","4","5","6","7"
0,3.91394922637929,5.81538694956416,5.4657266063651,3.82680126336553,3.87380910699361,4.33019621157648
3.91394922637929,0,4.37415282135445,3.84987819721815,3.14669635987771,3.29790338384898,3.88840057762105
5.81538694956416,4.37415282135445,0,2.31569158185942,3.54822291961981,5.30748758361245,4.63290290119097
5.4657266063651,3.84987819721815,2.31569158185942,0,2.81932600120422,4.17445224663978,3.96928396031845
3.82680126336553,3.14669635987771,3.54822291961981,2.81932600120422,0,3.34440346186925,3.57092055651552
3.87380910699361,3.29790338384898,5.30748758361245,4.17445224663978,3.34440346186925,0,2.46627344795843
4.33019621157648,3.88840057762105,4.63290290119097,3.96928396031845,3.57092055651552,2.46627344795843,0
